student_id,stage,timestamp,duration_sec,success,age,gender,school_type,device,prior_engagement_score,sessions_count,avg_session_duration_min,completed_application
0b9e219a,Start_Application,2025-01-01,100,1,17,F,Private,Mobile,52.74774137394276,9,21.37613363867099,1
0b9e219a,Complete_Application,2025-01-01,100,1,17,F,Private,Mobile,52.74774137394276,9,21.37613363867099,1
779353cb,Login,2025-01-01,100,1,18,M,State,Desktop,47.730940643602764,8,4.123304113608283,1
779353cb,Browse_Courses,2025-01-01,100,1,18,M,State,Desktop,47.730940643602764,8,4.123304113608283,1
779353cb,View_Details,2025-01-01,100,1,18,M,State,Desktop,47.730940643602764,8,4.123304113608283,1
779353cb,Start_Application,2025-01-01,100,1,18,M,State,Desktop,47.730940643602764,8,4.123304113608283,1
779353cb,Complete_Application,2025-01-01,100,1,18,M,State,Desktop,47.730940643602764,8,4.123304113608283,1
ad403bf8,Login,2025-01-01,100,1,18,F,Private,Desktop,62.10763356428408,13,25.24862035773196,1
ad403bf8,Browse_Courses,2025-01-01,100,1,18,F,Private,Desktop,62.10763356428408,13,25.24862035773196,1
ad403bf8,View_Details,2025-01-01,100,1,18,F,Private,Desktop,62.10763356428408,13,25.24862035773196,1
ad403bf8,Start_Application,2025-01-01,100,1,18,F,Private,Desktop,62.10763356428408,13,25.24862035773196,1
ad403bf8,Complete_Application,2025-01-01,100,1,18,F,Private,Desktop,62.10763356428408,13,25.24862035773196,1
d3ff5d94,Login,2025-01-01,100,1,18,F,Private,Mobile,84.73786985001692,14,11.025460276111644,1
d3ff5d94,Browse_Courses,2025-01-01,100,1,18,F,Private,Mobile,84.73786985001692,14,11.025460276111644,1
d3ff5d94,View_Details,2025-01-01,100,1,18,F,Private,Mobile,84.73786985001692,14,11.025460276111644,1
d3ff5d94,Start_Application,2025-01-01,100,1,18,F,Private,Mobile,84.73786985001692,14,11.025460276111644,1
d3ff5d94,Complete_Application,2025-01-01,100,1,18,F,Private,Mobile,84.73786985001692,14,11.025460276111644,1
7f0a1b8f,Login,2025-01-01,100,1,16,M,State,Desktop,72.91365156812194,9,10.232763953081943,1
7f0a1b8f,Browse_Courses,2025-01-01,100,1,16,M,State,Desktop,72.91365156812194,9,10.232763953081943,1
7f0a1b8f,View_Details,2025-01-01,100,1,16,M,State,Desktop,72.91365156812194,9,10.232763953081943,1
7f0a1b8f,Start_Application,2025-01-01,100,1,16,M,State,Desktop,72.91365156812194,9,10.232763953081943,1
7f0a1b8f,Complete_Application,2025-01-01,100,1,16,M,State,Desktop,72.91365156812194,9,10.232763953081943,1
7f60167c,Login,2025-01-01,100,1,17,F,State,Desktop,52.384608447298625,5,10.207020858355676,1
7f60167c,Browse_Courses,2025-01-01,100,1,17,F,State,Desktop,52.384608447298625,5,10.207020858355676,1
7f60167c,View_Details,2025-01-01,100,1,17,F,State,Desktop,52.384608447298625,5,10.207020858355676,1
7f60167c,Start_Application,2025-01-01,100,1,17,F,State,Desktop,52.384608447298625,5,10.207020858355676,1
7f60167c,Complete_Application,2025-01-01,100,1,17,F,State,Desktop,52.384608447298625,5,10.207020858355676,1
16ce7f3c,Login,2025-01-01,100,1,16,F,Private,Desktop,39.8854194602808,9,21.468611247924663,1
16ce7f3c,Browse_Courses,2025-01-01,100,1,16,F,Private,Desktop,39.8854194602808,9,21.468611247924663,1
16ce7f3c,View_Details,2025-01-01,100,1,16,F,Private,Desktop,39.8854194602808,9,21.468611247924663,1
16ce7f3c,Start_Application,2025-01-01,100,1,16,F,Private,Desktop,39.8854194602808,9,21.468611247924663,1
16ce7f3c,Complete_Application,2025-01-01,100,1,16,F,Private,Desktop,39.8854194602808,9,21.468611247924663,1
388bb972,Login,2025-01-01,100,1,14,M,State,Mobile,34.76899074453322,8,12.863458414817712,1
388bb972,Browse_Courses,2025-01-01,100,1,14,M,State,Mobile,34.76899074453322,8,12.863458414817712,1
388bb972,View_Details,2025-01-01,100,1,14,M,State,Mobile,34.76899074453322,8,12.863458414817712,1
388bb972,Start_Application,2025-01-01,100,1,14,M,State,Mobile,34.76899074453322,8,12.863458414817712,1
388bb972,Complete_Application,2025-01-01,100,1,14,M,State,Mobile,34.76899074453322,8,12.863458414817712,1
b2b63924,Login,2025-01-01,100,1,18,M,State,Desktop,79.74149177775722,10,9.69158684529834,1
b2b63924,Browse_Courses,2025-01-01,100,1,18,M,State,Desktop,79.74149177775722,10,9.69158684529834,1
b2b63924,View_Details,2025-01-01,100,1,18,M,State,Desktop,79.74149177775722,10,9.69158684529834,1
b2b63924,Start_Application,2025-01-01,100,1,18,M,State,Desktop,79.74149177775722,10,9.69158684529834,1
b2b63924,Complete_Application,2025-01-01,100,1,18,M,State,Desktop,79.74149177775722,10,9.69158684529834,1
491efa7b,Login,2025-01-01,100,1,16,M,Private,Mobile,45.673765677962585,12,11.608326740451702,1
491efa7b,Browse_Courses,2025-01-01,100,1,16,M,Private,Mobile,45.673765677962585,12,11.608326740451702,1
491efa7b,View_Details,2025-01-01,100,1,16,M,Private,Mobile,45.673765677962585,12,11.608326740451702,1
491efa7b,Start_Application,2025-01-01,100,1,16,M,Private,Mobile,45.673765677962585,12,11.608326740451702,1
491efa7b,Complete_Application,2025-01-01,100,1,16,M,Private,Mobile,45.673765677962585,12,11.608326740451702,1
5bbb6fd0,Login,2025-01-01,100,1,16,F,State,Mobile,55.117298805075954,11,2.0,1
5bbb6fd0,Browse_Courses,2025-01-01,100,1,16,F,State,Mobile,55.117298805075954,11,2.0,1
5bbb6fd0,View_Details,2025-01-01,100,1,16,F,State,Mobile,55.117298805075954,11,2.0,1
5bbb6fd0,Start_Application,2025-01-01,100,1,16,F,State,Mobile,55.117298805075954,11,2.0,1
5bbb6fd0,Complete_Application,2025-01-01,100,1,16,F,State,Mobile,55.117298805075954,11,2.0,1
c4190123,Login,2025-01-01,100,1,14,F,Private,Desktop,79.81816689116364,9,8.262689888388106,1
c4190123,Browse_Courses,2025-01-01,100,1,14,F,Private,Desktop,79.81816689116364,9,8.262689888388106,1
c4190123,View_Details,2025-01-01,100,1,14,F,Private,Desktop,79.81816689116364,9,8.262689888388106,1
c4190123,Start_Application,2025-01-01,100,1,14,F,Private,Desktop,79.81816689116364,9,8.262689888388106,1
c4190123,Complete_Application,2025-01-01,100,1,14,F,Private,Desktop,79.81816689116364,9,8.262689888388106,1
97af9f3d,Login,2025-01-01,100,1,15,M,State,Mobile,35.79147816781512,12,5.083331610775204,1
97af9f3d,Browse_Courses,2025-01-01,100,1,15,M,State,Mobile,35.79147816781512,12,5.083331610775204,1
97af9f3d,View_Details,2025-01-01,100,1,15,M,State,Mobile,35.79147816781512,12,5.083331610775204,1
97af9f3d,Start_Application,2025-01-01,100,1,15,M,State,Mobile,35.79147816781512,12,5.083331610775204,1
97af9f3d,Complete_Application,2025-01-01,100,1,15,M,State,Mobile,35.79147816781512,12,5.083331610775204,1
abf7ae3d,Login,2025-01-01,100,1,17,M,State,Desktop,82.38396764212588,7,12.84664535603287,1
abf7ae3d,Browse_Courses,2025-01-01,100,1,17,M,State,Desktop,82.38396764212588,7,12.84664535603287,1
abf7ae3d,View_Details,2025-01-01,100,1,17,M,State,Desktop,82.38396764212588,7,12.84664535603287,1
abf7ae3d,Start_Application,2025-01-01,100,1,17,M,State,Desktop,82.38396764212588,7,12.84664535603287,1
abf7ae3d,Complete_Application,2025-01-01,100,1,17,M,State,Desktop,82.38396764212588,7,12.84664535603287,1
ac690a3b,Login,2025-01-01,100,1,15,M,State,Mobile,56.195393191612474,10,20.31354616218874,1
ac690a3b,Browse_Courses,2025-01-01,100,1,15,M,State,Mobile,56.195393191612474,10,20.31354616218874,1
ac690a3b,View_Details,2025-01-01,100,1,15,M,State,Mobile,56.195393191612474,10,20.31354616218874,1
ac690a3b,Start_Application,2025-01-01,100,1,15,M,State,Mobile,56.195393191612474,10,20.31354616218874,1
ac690a3b,Complete_Application,2025-01-01,100,1,15,M,State,Mobile,56.195393191612474,10,20.31354616218874,1
a978ee2c,Login,2025-01-01,100,1,18,F,Private,Desktop,42.77125027141892,10,19.431007207465818,1
a978ee2c,Browse_Courses,2025-01-01,100,1,18,F,Private,Desktop,42.77125027141892,10,19.431007207465818,1
a978ee2c,View_Details,2025-01-01,100,1,18,F,Private,Desktop,42.77125027141892,10,19.431007207465818,1
a978ee2c,Start_Application,2025-01-01,100,1,18,F,Private,Desktop,42.77125027141892,10,19.431007207465818,1
a978ee2c,Complete_Application,2025-01-01,100,1,18,F,Private,Desktop,42.77125027141892,10,19.431007207465818,1
aa29c686,Login,2025-01-01,100,1,16,F,State,Mobile,56.289736092766304,9,25.054003980372663,1
aa29c686,Browse_Courses,2025-01-01,100,1,16,F,State,Mobile,56.289736092766304,9,25.054003980372663,1
aa29c686,View_Details,2025-01-01,100,1,16,F,State,Mobile,56.289736092766304,9,25.054003980372663,1
aa29c686,Start_Application,2025-01-01,100,1,16,F,State,Mobile,56.289736092766304,9,25.054003980372663,1
aa29c686,Complete_Application,2025-01-01,100,1,16,F,State,Mobile,56.289736092766304,9,25.054003980372663,1
a4d04dae,Login,2025-01-01,100,1,14,M,Private,Mobile,49.16104827897784,8,23.271806538372964,1
a4d04dae,Browse_Courses,2025-01-01,100,1,14,M,Private,Mobile,49.16104827897784,8,23.271806538372964,1
a4d04dae,View_Details,2025-01-01,100,1,14,M,Private,Mobile,49.16104827897784,8,23.271806538372964,1
a4d04dae,Start_Application,2025-01-01,100,1,14,M,Private,Mobile,49.16104827897784,8,23.271806538372964,1
a4d04dae,Complete_Application,2025-01-01,100,1,14,M,Private,Mobile,49.16104827897784,8,23.271806538372964,1
a9a2c014,Login,2025-01-01,100,1,14,F,State,Mobile,66.61229698358574,11,10.771226280652982,1
a9a2c014,Browse_Courses,2025-01-01,100,1,14,F,State,Mobile,66.61229698358574,11,10.771226280652982,1
a9a2c014,View_Details,2025-01-01,100,1,14,F,State,Mobile,66.61229698358574,11,10.771226280652982,1
a9a2c014,Start_Application,2025-01-01,100,1,14,F,State,Mobile,66.61229698358574,11,10.771226280652982,1
a9a2c014,Complete_Application,2025-01-01,100,1,14,F,State,Mobile,66.61229698358574,11,10.771226280652982,1
a7ced4b8,Login,2025-01-01,100,1,17,M,State,Mobile,50.27801349168333,12,15.152571206029705,1
a7ced4b8,Browse_Courses,2025-01-01,100,1,17,M,State,Mobile,50.27801349168333,12,15.152571206029705,1
a7ced4b8,View_Details,2025-01-01,100,1,17,M,State,Mobile,50.27801349168333,12,15.152571206029705,1
a7ced4b8,Start_Application,2025-01-01,100,1,17,M,State,Mobile,50.27801349168333,12,15.152571206029705,1
a7ced4b8,Complete_Application,2025-01-01,100,1,17,M,State,Mobile,50.27801349168333,12,15.152571206029705,1
d0a5605f,Login,2025-01-01,100,1,15,F,State,Mobile,31.325366836214357,13,14.73955124622865,1
d0a5605f,Browse_Courses,2025-01-01,100,1,15,F,State,Mobile,31.325366836214357,13,14.73955124622865,1
d0a5605f,View_Details,2025-01-01,100,1,15,F,State,Mobile,31.325366836214357,13,14.73955124622865,1
d0a5605f,Start_Application,2025-01-01,100,1,15,F,State,Mobile,31.325366836214357,13,14.73955124622865,1
d0a5605f,Complete_Application,2025-01-01,100,1,15,F,State,Mobile,31.325366836214357,13,14.73955124622865,1
0366d51c,Login,2025-01-01,100,1,17,F,State,Desktop,56.69156198386516,10,2.0,1
0366d51c,Browse_Courses,2025-01-01,100,1,17,F,State,Desktop,56.69156198386516,10,2.0,1
0366d51c,View_Details,2025-01-01,100,1,17,F,State,Desktop,56.69156198386516,10,2.0,1
0366d51c,Start_Application,2025-01-01,100,1,17,F,State,Desktop,56.69156198386516,10,2.0,1
0366d51c,Complete_Application,2025-01-01,100,1,17,F,State,Desktop,56.69156198386516,10,2.0,1
2d1b462b,Login,2025-01-01,100,1,16,F,State,Mobile,39.65182421570192,7,5.2619237047220455,1
2d1b462b,Browse_Courses,2025-01-01,100,1,16,F,State,Mobile,39.65182421570192,7,5.2619237047220455,1
2d1b462b,View_Details,2025-01-01,100,1,16,F,State,Mobile,39.65182421570192,7,5.2619237047220455,1
2d1b462b,Start_Application,2025-01-01,100,1,16,F,State,Mobile,39.65182421570192,7,5.2619237047220455,1
2d1b462b,Complete_Application,2025-01-01,100,1,16,F,State,Mobile,39.65182421570192,7,5.2619237047220455,1
7c3d7a39,Login,2025-01-01,100,1,17,F,State,Desktop,63.0647982598248,11,13.661706582791101,1
7c3d7a39,Browse_Courses,2025-01-01,100,1,17,F,State,Desktop,63.0647982598248,11,13.661706582791101,1
7c3d7a39,View_Details,2025-01-01,100,1,17,F,State,Desktop,63.0647982598248,11,13.661706582791101,1
7c3d7a39,Start_Application,2025-01-01,100,1,17,F,State,Desktop,63.0647982598248,11,13.661706582791101,1
7c3d7a39,Complete_Application,2025-01-01,100,1,17,F,State,Desktop,63.0647982598248,11,13.661706582791101,1
d1615b95,Login,2025-01-01,100,1,14,M,State,Mobile,42.19304501575014,9,13.616828518873533,1
d1615b95,Browse_Courses,2025-01-01,100,1,14,M,State,Mobile,42.19304501575014,9,13.616828518873533,1
d1615b95,View_Details,2025-01-01,100,1,14,M,State,Mobile,42.19304501575014,9,13.616828518873533,1
d1615b95,Start_Application,2025-01-01,100,1,14,M,State,Mobile,42.19304501575014,9,13.616828518873533,1
d1615b95,Complete_Application,2025-01-01,100,1,14,M,State,Mobile,42.19304501575014,9,13.616828518873533,1
61e416db,Login,2025-01-01,100,1,14,F,Private,Mobile,52.67980795241871,8,19.098600433641337,1
61e416db,Browse_Courses,2025-01-01,100,1,14,F,Private,Mobile,52.67980795241871,8,19.098600433641337,1
61e416db,View_Details,2025-01-01,100,1,14,F,Private,Mobile,52.67980795241871,8,19.098600433641337,1
61e416db,Start_Application,2025-01-01,100,1,14,F,Private,Mobile,52.67980795241871,8,19.098600433641337,1
61e416db,Complete_Application,2025-01-01,100,1,14,F,Private,Mobile,52.67980795241871,8,19.098600433641337,1
b8d134d0,Login,2025-01-01,100,1,18,F,State,Desktop,62.738817063215045,3,18.709133036286783,1
b8d134d0,Browse_Courses,2025-01-01,100,1,18,F,State,Desktop,62.738817063215045,3,18.709133036286783,1
b8d134d0,View_Details,2025-01-01,100,1,18,F,State,Desktop,62.738817063215045,3,18.709133036286783,1
b8d134d0,Start_Application,2025-01-01,100,1,18,F,State,Desktop,62.738817063215045,3,18.709133036286783,1
b8d134d0,Complete_Application,2025-01-01,100,1,18,F,State,Desktop,62.738817063215045,3,18.709133036286783,1
c301f0ff,Login,2025-01-01,100,1,18,M,Private,Mobile,56.81311912448596,13,2.0,1
c301f0ff,Browse_Courses,2025-01-01,100,1,18,M,Private,Mobile,56.81311912448596,13,2.0,1
c301f0ff,View_Details,2025-01-01,100,1,18,M,Private,Mobile,56.81311912448596,13,2.0,1
c301f0ff,Start_Application,2025-01-01,100,1,18,M,Private,Mobile,56.81311912448596,13,2.0,1
c301f0ff,Complete_Application,2025-01-01,100,1,18,M,Private,Mobile,56.81311912448596,13,2.0,1
fa048870,Login,2025-01-01,100,1,16,F,State,Desktop,63.756454245015675,6,19.14877387566024,1
fa048870,Browse_Courses,2025-01-01,100,1,16,F,State,Desktop,63.756454245015675,6,19.14877387566024,1
fa048870,View_Details,2025-01-01,100,1,16,F,State,Desktop,63.756454245015675,6,19.14877387566024,1
fa048870,Start_Application,2025-01-01,100,1,16,F,State,Desktop,63.756454245015675,6,19.14877387566024,1
fa048870,Complete_Application,2025-01-01,100,1,16,F,State,Desktop,63.756454245015675,6,19.14877387566024,1
c3ae2923,Login,2025-01-01,100,1,15,M,State,Desktop,70.20430748576635,9,16.42869765163011,1
c3ae2923,Browse_Courses,2025-01-01,100,1,15,M,State,Desktop,70.20430748576635,9,16.42869765163011,1
c3ae2923,View_Details,2025-01-01,100,1,15,M,State,Desktop,70.20430748576635,9,16.42869765163011,1
c3ae2923,Start_Application,2025-01-01,100,1,15,M,State,Desktop,70.20430748576635,9,16.42869765163011,1
c3ae2923,Complete_Application,2025-01-01,100,1,15,M,State,Desktop,70.20430748576635,9,16.42869765163011,1
5ee13044,Login,2025-01-01,100,1,17,M,State,Mobile,42.63099450403041,14,19.986985453157033,1
5ee13044,Browse_Courses,2025-01-01,100,1,17,M,State,Mobile,42.63099450403041,14,19.986985453157033,1
5ee13044,View_Details,2025-01-01,100,1,17,M,State,Mobile,42.63099450403041,14,19.986985453157033,1
5ee13044,Start_Application,2025-01-01,100,1,17,M,State,Mobile,42.63099450403041,14,19.986985453157033,1
5ee13044,Complete_Application,2025-01-01,100,1,17,M,State,Mobile,42.63099450403041,14,19.986985453157033,1
340b4909,Login,2025-01-01,100,1,16,F,State,Desktop,59.03403689062938,4,23.534924701132717,1
340b4909,Browse_Courses,2025-01-01,100,1,16,F,State,Desktop,59.03403689062938,4,23.534924701132717,1
340b4909,View_Details,2025-01-01,100,1,16,F,State,Desktop,59.03403689062938,4,23.534924701132717,1
340b4909,Start_Application,2025-01-01,100,1,16,F,State,Desktop,59.03403689062938,4,23.534924701132717,1
340b4909,Complete_Application,2025-01-01,100,1,16,F,State,Desktop,59.03403689062938,4,23.534924701132717,1
5b5fe12a,Login,2025-01-01,100,1,18,F,State,Desktop,10.057443037378063,11,13.856936217696227,0
5b5fe12a,Browse_Courses,2025-01-01,100,1,18,F,State,Desktop,10.057443037378063,11,13.856936217696227,0
5b5fe12a,View_Details,2025-01-01,100,1,18,F,State,Desktop,10.057443037378063,11,13.856936217696227,0
bbe30041,Login,2025-01-01,100,1,17,M,State,Mobile,63.709999525237855,10,24.964705895840638,1
bbe30041,Browse_Courses,2025-01-01,100,1,17,M,State,Mobile,63.709999525237855,10,24.964705895840638,1
bbe30041,View_Details,2025-01-01,100,1,17,M,State,Mobile,63.709999525237855,10,24.964705895840638,1
bbe30041,Start_Application,2025-01-01,100,1,17,M,State,Mobile,63.709999525237855,10,24.964705895840638,1
bbe30041,Complete_Application,2025-01-01,100,1,17,M,State,Mobile,63.709999525237855,10,24.964705895840638,1
0f05d673,Login,2025-01-01,100,1,18,M,State,Desktop,55.48778804437737,13,7.8847963688556275,1
0f05d673,Browse_Courses,2025-01-01,100,1,18,M,State,Desktop,55.48778804437737,13,7.8847963688556275,1
0f05d673,View_Details,2025-01-01,100,1,18,M,State,Desktop,55.48778804437737,13,7.8847963688556275,1
0f05d673,Start_Application,2025-01-01,100,1,18,M,State,Desktop,55.48778804437737,13,7.8847963688556275,1
0f05d673,Complete_Application,2025-01-01,100,1,18,M,State,Desktop,55.48778804437737,13,7.8847963688556275,1
b9a29b0b,Login,2025-01-01,100,1,17,M,Private,Mobile,45.24825354783043,16,7.434095037022252,1
b9a29b0b,Browse_Courses,2025-01-01,100,1,17,M,Private,Mobile,45.24825354783043,16,7.434095037022252,1
b9a29b0b,View_Details,2025-01-01,100,1,17,M,Private,Mobile,45.24825354783043,16,7.434095037022252,1
b9a29b0b,Start_Application,2025-01-01,100,1,17,M,Private,Mobile,45.24825354783043,16,7.434095037022252,1
b9a29b0b,Complete_Application,2025-01-01,100,1,17,M,Private,Mobile,45.24825354783043,16,7.434095037022252,1
5c3d43fb,Login,2025-01-01,100,1,15,F,State,Mobile,64.73579133444787,9,18.430177521084328,1
5c3d43fb,Browse_Courses,2025-01-01,100,1,15,F,State,Mobile,64.73579133444787,9,18.430177521084328,1
5c3d43fb,View_Details,2025-01-01,100,1,15,F,State,Mobile,64.73579133444787,9,18.430177521084328,1
5c3d43fb,Start_Application,2025-01-01,100,1,15,F,State,Mobile,64.73579133444787,9,18.430177521084328,1
5c3d43fb,Complete_Application,2025-01-01,100,1,15,F,State,Mobile,64.73579133444787,9,18.430177521084328,1
b7a29fdc,Login,2025-01-01,100,1,16,M,Private,Desktop,77.59046365777601,8,12.049859637558562,1
b7a29fdc,Browse_Courses,2025-01-01,100,1,16,M,Private,Desktop,77.59046365777601,8,12.049859637558562,1
b7a29fdc,View_Details,2025-01-01,100,1,16,M,Private,Desktop,77.59046365777601,8,12.049859637558562,1
b7a29fdc,Start_Application,2025-01-01,100,1,16,M,Private,Desktop,77.59046365777601,8,12.049859637558562,1
b7a29fdc,Complete_Application,2025-01-01,100,1,16,M,Private,Desktop,77.59046365777601,8,12.049859637558562,1
b67021a9,Login,2025-01-01,100,1,17,M,State,Desktop,52.85973378601585,7,17.093060516951756,1
b67021a9,Browse_Courses,2025-01-01,100,1,17,M,State,Desktop,52.85973378601585,7,17.093060516951756,1
b67021a9,View_Details,2025-01-01,100,1,17,M,State,Desktop,52.85973378601585,7,17.093060516951756,1
b67021a9,Start_Application,2025-01-01,100,1,17,M,State,Desktop,52.85973378601585,7,17.093060516951756,1
b67021a9,Complete_Application,2025-01-01,100,1,17,M,State,Desktop,52.85973378601585,7,17.093060516951756,1
c15d2419,Login,2025-01-01,100,1,14,M,State,Desktop,45.827782646374196,11,30.94385695875593,1
c15d2419,Browse_Courses,2025-01-01,100,1,14,M,State,Desktop,45.827782646374196,11,30.94385695875593,1
c15d2419,View_Details,2025-01-01,100,1,14,M,State,Desktop,45.827782646374196,11,30.94385695875593,1
c15d2419,Start_Application,2025-01-01,100,1,14,M,State,Desktop,45.827782646374196,11,30.94385695875593,1
c15d2419,Complete_Application,2025-01-01,100,1,14,M,State,Desktop,45.827782646374196,11,30.94385695875593,1
9efb0984,Login,2025-01-01,100,1,14,F,State,Desktop,62.475378936580675,16,18.147960588031804,1
9efb0984,Browse_Courses,2025-01-01,100,1,14,F,State,Desktop,62.475378936580675,16,18.147960588031804,1
9efb0984,View_Details,2025-01-01,100,1,14,F,State,Desktop,62.475378936580675,16,18.147960588031804,1
9efb0984,Start_Application,2025-01-01,100,1,14,F,State,Desktop,62.475378936580675,16,18.147960588031804,1
9efb0984,Complete_Application,2025-01-01,100,1,14,F,State,Desktop,62.475378936580675,16,18.147960588031804,1
bbdd10c9,Login,2025-01-01,100,1,17,M,State,Desktop,39.96590000030459,13,16.69735631091296,1
bbdd10c9,Browse_Courses,2025-01-01,100,1,17,M,State,Desktop,39.96590000030459,13,16.69735631091296,1
bbdd10c9,View_Details,2025-01-01,100,1,17,M,State,Desktop,39.96590000030459,13,16.69735631091296,1
bbdd10c9,Start_Application,2025-01-01,100,1,17,M,State,Desktop,39.96590000030459,13,16.69735631091296,1
bbdd10c9,Complete_Application,2025-01-01,100,1,17,M,State,Desktop,39.96590000030459,13,16.69735631091296,1
88558670,Login,2025-01-01,100,1,17,F,State,Desktop,50.09427944196691,14,8.04623697078522,1
88558670,Browse_Courses,2025-01-01,100,1,17,F,State,Desktop,50.09427944196691,14,8.04623697078522,1
88558670,View_Details,2025-01-01,100,1,17,F,State,Desktop,50.09427944196691,14,8.04623697078522,1
88558670,Start_Application,2025-01-01,100,1,17,F,State,Desktop,50.09427944196691,14,8.04623697078522,1
88558670,Complete_Application,2025-01-01,100,1,17,F,State,Desktop,50.09427944196691,14,8.04623697078522,1
0ca0383c,Login,2025-01-01,100,1,17,F,State,Mobile,78.33603242475753,12,2.0,1
0ca0383c,Browse_Courses,2025-01-01,100,1,17,F,State,Mobile,78.33603242475753,12,2.0,1
0ca0383c,View_Details,2025-01-01,100,1,17,F,State,Mobile,78.33603242475753,12,2.0,1
0ca0383c,Start_Application,2025-01-01,100,1,17,F,State,Mobile,78.33603242475753,12,2.0,1
0ca0383c,Complete_Application,2025-01-01,100,1,17,F,State,Mobile,78.33603242475753,12,2.0,1
912c7512,Login,2025-01-01,100,1,14,M,State,Mobile,60.93268844718431,10,14.419627077811915,1
912c7512,Browse_Courses,2025-01-01,100,1,14,M,State,Mobile,60.93268844718431,10,14.419627077811915,1
912c7512,View_Details,2025-01-01,100,1,14,M,State,Mobile,60.93268844718431,10,14.419627077811915,1
912c7512,Start_Application,2025-01-01,100,1,14,M,State,Mobile,60.93268844718431,10,14.419627077811915,1
912c7512,Complete_Application,2025-01-01,100,1,14,M,State,Mobile,60.93268844718431,10,14.419627077811915,1
c76d9f09,Login,2025-01-01,100,1,14,F,State,Mobile,31.807995540807504,10,23.53496197286557,1
c76d9f09,Browse_Courses,2025-01-01,100,1,14,F,State,Mobile,31.807995540807504,10,23.53496197286557,1
c76d9f09,View_Details,2025-01-01,100,1,14,F,State,Mobile,31.807995540807504,10,23.53496197286557,1
c76d9f09,Start_Application,2025-01-01,100,1,14,F,State,Mobile,31.807995540807504,10,23.53496197286557,1
c76d9f09,Complete_Application,2025-01-01,100,1,14,F,State,Mobile,31.807995540807504,10,23.53496197286557,1
22c83c21,Login,2025-01-01,100,1,17,M,State,Desktop,33.04512529080898,9,12.416495943514608,0
22c83c21,Browse_Courses,2025-01-01,100,1,17,M,State,Desktop,33.04512529080898,9,12.416495943514608,0
22c83c21,View_Details,2025-01-01,100,1,17,M,State,Desktop,33.04512529080898,9,12.416495943514608,0
b54a54c1,Login,2025-01-01,100,1,18,F,State,Mobile,62.431285389701635,10,18.211699993642952,0
b54a54c1,Browse_Courses,2025-01-01,100,1,18,F,State,Mobile,62.431285389701635,10,18.211699993642952,0
b54a54c1,View_Details,2025-01-01,100,1,18,F,State,Mobile,62.431285389701635,10,18.211699993642952,0
012d511f,Login,2025-01-01,100,1,18,F,State,Mobile,72.93585863876531,14,26.41197818174866,1
012d511f,Browse_Courses,2025-01-01,100,1,18,F,State,Mobile,72.93585863876531,14,26.41197818174866,1
012d511f,View_Details,2025-01-01,100,1,18,F,State,Mobile,72.93585863876531,14,26.41197818174866,1
012d511f,Start_Application,2025-01-01,100,1,18,F,State,Mobile,72.93585863876531,14,26.41197818174866,1
012d511f,Complete_Application,2025-01-01,100,1,18,F,State,Mobile,72.93585863876531,14,26.41197818174866,1
436edbbe,Login,2025-01-01,100,1,15,M,Private,Mobile,35.735678120607744,11,26.21213050584288,1
436edbbe,Browse_Courses,2025-01-01,100,1,15,M,Private,Mobile,35.735678120607744,11,26.21213050584288,1
436edbbe,View_Details,2025-01-01,100,1,15,M,Private,Mobile,35.735678120607744,11,26.21213050584288,1
436edbbe,Start_Application,2025-01-01,100,1,15,M,Private,Mobile,35.735678120607744,11,26.21213050584288,1
436edbbe,Complete_Application,2025-01-01,100,1,15,M,Private,Mobile,35.735678120607744,11,26.21213050584288,1
b2ebc38f,Login,2025-01-01,100,1,16,M,Private,Desktop,66.74568911244762,6,18.43052710081426,1
b2ebc38f,Browse_Courses,2025-01-01,100,1,16,M,Private,Desktop,66.74568911244762,6,18.43052710081426,1
b2ebc38f,View_Details,2025-01-01,100,1,16,M,Private,Desktop,66.74568911244762,6,18.43052710081426,1
b2ebc38f,Start_Application,2025-01-01,100,1,16,M,Private,Desktop,66.74568911244762,6,18.43052710081426,1
b2ebc38f,Complete_Application,2025-01-01,100,1,16,M,Private,Desktop,66.74568911244762,6,18.43052710081426,1
fa61217d,Login,2025-01-01,100,1,18,M,State,Desktop,79.95515261234578,9,16.360851829258742,1
fa61217d,Browse_Courses,2025-01-01,100,1,18,M,State,Desktop,79.95515261234578,9,16.360851829258742,1
fa61217d,View_Details,2025-01-01,100,1,18,M,State,Desktop,79.95515261234578,9,16.360851829258742,1
fa61217d,Start_Application,2025-01-01,100,1,18,M,State,Desktop,79.95515261234578,9,16.360851829258742,1
fa61217d,Complete_Application,2025-01-01,100,1,18,M,State,Desktop,79.95515261234578,9,16.360851829258742,1
14db3bdd,Login,2025-01-01,100,1,14,F,Private,Mobile,88.31788481937959,10,2.8509356079753942,1
14db3bdd,Browse_Courses,2025-01-01,100,1,14,F,Private,Mobile,88.31788481937959,10,2.8509356079753942,1
14db3bdd,View_Details,2025-01-01,100,1,14,F,Private,Mobile,88.31788481937959,10,2.8509356079753942,1
14db3bdd,Start_Application,2025-01-01,100,1,14,F,Private,Mobile,88.31788481937959,10,2.8509356079753942,1
14db3bdd,Complete_Application,2025-01-01,100,1,14,F,Private,Mobile,88.31788481937959,10,2.8509356079753942,1
